1.000000000000000000e+01,1.500010490417480469e-02,1.599979400634765625e-02,1.699995994567871094e-02,1.499986648559570312e-02,6.999969482421875000e-03,1.500010490417480469e-02,1.500010490417480469e-02,1.499986648559570312e-02,1.599979400634765625e-02,1.499986648559570312e-02
2.000000000000000000e+01,1.600003242492675781e-02,0.000000000000000000e+00,1.599979400634765625e-02,1.500010490417480469e-02,0.000000000000000000e+00,1.600003242492675781e-02,6.999969482421875000e-03,0.000000000000000000e+00,1.600003242492675781e-02,1.600003242492675781e-02
5.000000000000000000e+01,1.500010490417480469e-02,8.000135421752929688e-03,0.000000000000000000e+00,3.099989891052246094e-02,1.600003242492675781e-02,0.000000000000000000e+00,1.600003242492675781e-02,1.500010490417480469e-02,1.500010490417480469e-02,1.500010490417480469e-02
1.000000000000000000e+02,1.499986648559570312e-02,1.800012588500976562e-02,1.799988746643066406e-02,1.499986648559570312e-02,3.200006484985351562e-02,1.500010490417480469e-02,1.600003242492675781e-02,2.200007438659667969e-02,3.099989891052246094e-02,1.599979400634765625e-02
2.000000000000000000e+02,1.800012588500976562e-02,1.339998245239257812e-01,3.099989891052246094e-02,4.600000381469726562e-02,2.300000190734863281e-02,1.799988746643066406e-02,1.800012588500976562e-02,9.999990463256835938e-03,1.999998092651367188e-02,1.799988746643066406e-02
5.000000000000000000e+02,3.399991989135742188e-02,4.100012779235839844e-02,1.649999618530273438e-01,6.099987030029296875e-02,5.099987983703613281e-02,2.730000019073486328e-01,7.999992370605468750e-02,4.999995231628417969e-02,9.599995613098144531e-02,4.900002479553222656e-02
1.000000000000000000e+03,8.080000877380371094e-01,1.819999217987060547e-01,3.120000362396240234e-01,3.819999694824218750e-01,1.110000133514404297e+00,1.570000648498535156e-01,1.339998245239257812e-01,1.230001449584960938e-01,5.220000743865966797e-01,2.669999599456787109e-01
2.000000000000000000e+03,3.253999948501586914e+00,1.177999973297119141e+00,9.352999925613403320e+00,6.930000066757202148e+00,1.272000074386596680e+00,3.009999990463256836e+00,4.394999980926513672e+00,4.470000028610229492e+00,3.852999925613403320e+00,1.546999931335449219e+00
5.000000000000000000e+03,2.036400008201599121e+01,3.843499994277954102e+01,1.891999959945678711e+00,1.306999993324279785e+01,3.430500006675720215e+01,3.498399996757507324e+01,1.028400015830993652e+01,3.753999948501586914e+00,2.284999990463256836e+01,5.993000030517578125e+00
1.000000000000000000e+04,4.751500010490417480e+01,1.209460000991821289e+02,5.423799991607666016e+01,1.850559999942779541e+02,4.007700014114379883e+01,4.868900012969970703e+01,2.321700000762939453e+01,2.254189999103546143e+02,1.448000001907348633e+01,2.619299983978271484e+01
2.000000000000000000e+04,5.026099991798400879e+01,7.588100004196166992e+01,3.201667999982833862e+03,3.077920000553131104e+02,3.022519999980926514e+03,4.672399997711181641e+01,1.426449999809265137e+02,3.372146000146865845e+03,2.210369999408721924e+02,3.002099990844726562e+01
5.000000000000000000e+04,2.686430000066757202e+03,3.600765999794006348e+03,1.210398000001907349e+03,3.600737999916076660e+03,4.266760001182556152e+02,2.495683000087738037e+03,2.826188999891281128e+03,3.600722999811172485e+03,6.807820000648498535e+02,3.602980999946594238e+03
1.000000000000000000e+05,3.605888000011444092e+03,3.609583999872207642e+03,3.607121999979019165e+03,3.600476999998092651e+03,3.604616000175476074e+03,8.230550000667572021e+02,3.604391000032424927e+03,3.639151999950408936e+03,7.603820002079010010e+02,1.218964999914169312e+03
